datetime,open,high,low,close,volume,trades,taker_buy,taker_sell,RSI,ATR
2021-10-03,47626.62,49304.12,47071.26,48187.3,212410.375,2555217,108484.936,103925.439,51.96887518543051,2892.777142857143
2021-10-04,48187.99,49544.48,46885.29,49198.22,324424.837,3491003,163699.666,160725.171,65.1205455099603,2734.3521428571435
2021-10-05,49199.78,51888.0,49009.21,51455.12,314043.813,3327967,163037.976,151005.83700000003,76.34251043239055,2645.2642857142864
2021-10-06,51460.22,56416.02,50410.0,55321.6,418731.748,4406727,217635.741,201096.007,77.52618831704376,2828.659285714286
2021-10-07,55327.45,55337.8,53374.34,53814.99,262974.545,3228490,129986.407,132988.13799999998,70.76854741497252,2831.729285714286
2021-10-08,53814.99,56208.73,53647.3,53975.0,255210.035,3022362,124309.101,130900.93400000001,78.27267313818929,2694.379285714286
2021-10-09,53974.99,55589.0,53656.66,54960.77,167495.393,2142375,82817.693,84677.70000000001,79.87025120326065,2738.136428571429
2021-10-10,54960.79,56789.0,54101.0,54700.0,289072.818,3209899,141914.606,147158.21200000003,78.35499769723049,2700.494285714286
2021-10-11,54700.0,57880.0,54458.0,57500.01,314868.05,3488893,158591.466,156276.584,84.7282772675781,2781.289285714286
2021-10-12,57500.01,57756.52,53750.0,56011.84,349147.775,3760362,169177.726,179970.04900000003,83.32889111592054,2932.1121428571428
2021-10-13,56011.83,57822.38,54271.24,57393.65,327714.318,3544345,163755.891,163958.42700000003,83.961845664688,3052.3314285714287
2021-10-14,57393.65,58586.67,56800.0,57378.19,254719.751,3039506,127191.107,127528.64399999999,82.1560447573905,2986.220714285714
2021-10-15,57377.12,63997.61,56900.0,61702.33,493366.513,5189976,250096.36,243270.153,82.1533151441127,3122.4792857142857
2021-10-16,61702.33,62444.23,60220.0,60925.56,213251.899,2733733,102926.854,110325.045,81.08028648471031,3215.0185714285717
2021-10-17,60925.56,61796.47,58850.0,61571.45,240132.514,2991800,117033.301,123099.21299999999,81.15533217161682,3265.9907142857146
2021-10-18,61571.45,62800.0,59897.61,62037.92,333278.481,3859785,160428.138,172850.34300000002,80.66525087340685,3283.3621428571428
2021-10-19,62037.92,64500.0,61300.0,64316.7,379243.718,4058114,186440.595,192803.123,80.68543703959602,3306.305714285714
2021-10-20,64314.75,67150.0,63518.81,66064.24,324737.868,3807997,163461.369,161276.499,78.51291524667961,3136.675
2021-10-21,66064.25,66750.0,62000.0,62260.33,478610.458,5154202,228594.054,250016.40399999998,69.97904000378509,3335.7135714285714
2021-10-22,62260.33,63796.2,60011.9,60734.27,350359.527,3806113,168894.903,181464.624,65.01956531883357,3423.061428571428
2021-10-23,60734.28,61780.0,59622.0,61325.11,222553.478,2490240,108858.031,113695.447,64.39464739521463,3439.18
2021-10-24,61325.09,61550.0,59504.46,60902.82,245816.821,2594160,120985.809,124831.012,63.92756646940425,3393.29
2021-10-25,60902.82,63795.98,60701.0,63127.04,234201.1,2616705,118071.63,116129.47,62.97007931367507,3369.9314285714286
2021-10-26,63129.25,63362.06,59838.05,60358.75,252256.924,2733730,119855.116,132401.80800000002,59.46112890777526,3335.4664285714284
2021-10-27,60358.74,61550.0,57865.0,58449.36,329112.396,3358588,157815.018,171297.378,52.24618671024104,3345.027857142857
2021-10-28,58449.36,62641.26,57550.0,60622.03,333323.116,3473122,165070.318,168252.79799999998,56.321485614597954,3581.07
2021-10-29,60622.02,63069.71,60222.0,62308.22,218355.773,2463370,107416.947,110938.82599999999,51.31604726640373,3277.5057142857145
2021-10-30,62308.21,62415.85,60631.23,61895.19,156041.523,1843670,76104.489,79937.03399999999,52.139937331084596,3246.1049999999996
2021-10-31,61895.19,62462.99,60008.0,61348.61,183599.524,1990247,89771.335,93828.189,49.506035131710675,3210.999285714285
2021-11-01,61347.14,62543.58,59400.0,60942.87,246158.361,2574208,118207.15,127951.21100000001,47.56607201519592,3228.2271428571426
2021-11-02,60942.87,64349.55,60659.58,63266.69,217592.062,2578549,109358.299,108233.763,47.67084417119888,3263.2249999999995
2021-11-03,63266.69,63613.0,60300.0,62946.45,211190.183,2546692,101629.502,109560.681,42.61651558474835,3240.497142857142
2021-11-04,62946.45,63149.0,60703.0,61431.86,184677.079,2147665,88063.233,96613.846,47.79942573158131,3075.9257142857136
2021-11-05,61433.9,62671.48,60762.0,61006.0,157569.637,2048592,76782.035,80787.60199999998,50.76657027999154,2942.0099999999998
2021-11-06,61006.0,61645.75,60100.0,61511.3,154919.118,1861601,74901.484,80017.63399999999,50.52780299134664,2898.277857142857
2021-11-07,61511.3,63377.58,61368.26,63316.4,142878.208,1799395,72436.712,70441.49600000001,56.34450728720122,2895.690714285714
2021-11-08,63316.4,67932.89,63308.7,67606.96,274932.146,3272069,138123.266,136808.88,60.62228747458194,3004.9199999999996
2021-11-09,67606.96,68675.16,66300.0,67009.98,231843.834,3087341,113027.881,118815.95300000001,67.58091673473054,2922.859285714286
2021-11-10,67010.65,69198.7,62400.51,64920.13,347835.573,4348447,167504.328,180331.24499999997,66.94228421842523,3145.23
2021-11-11,64920.13,65646.98,64147.12,64831.3,178279.275,2510140,85507.216,92772.059,62.37098585936246,2888.701428571428
2021-11-12,64831.2,65500.0,62313.0,64156.08,264576.325,3146724,128278.242,136298.083,55.77394901791685,2912.936428571428
2021-11-13,64156.08,65073.24,63430.01,64427.0,124466.493,1585473,60958.991,63507.502,57.98195287520042,2902.837142857142
2021-11-14,64426.99,65569.99,63640.0,65568.39,146424.701,1786912,71887.542,74537.159,62.82264926098793,2865.337142857143
2021-11-15,65568.38,66395.05,63351.58,63654.49,210026.602,2387155,100563.649,109462.95300000001,57.5479775711257,2858.1864285714287
2021-11-16,63654.49,63655.77,58397.14,60106.03,475025.706,4669206,224511.744,250513.962,41.76362366577718,2970.2335714285714
2021-11-17,60106.03,60848.85,58336.68,60366.96,287388.873,3416114,141373.327,146015.54600000003,43.25725419792775,2913.031428571428
2021-11-18,60366.97,60999.0,56505.48,56921.05,412021.672,4629293,197043.864,214977.80800000002,39.29017280325331,3059.2828571428568
2021-11-19,56921.04,58333.0,55604.0,58069.51,245356.121,3004657,120093.418,125262.70300000001,43.259306733462466,3117.8199999999993
2021-11-20,58069.52,59873.84,57372.0,59716.29,173697.342,2257300,86276.801,87420.541,46.084746125010845,3186.112142857142
2021-11-21,59716.28,60052.82,58518.88,58661.39,143887.271,2034106,70920.127,72967.14400000001,39.503019200300905,3152.1564285714276
2021-11-22,58648.87,59624.56,55600.0,56268.31,326184.881,3832413,157891.639,168293.242,22.03869575317337,3109.3257142857133
2021-11-23,56268.31,57888.0,55250.0,57574.23,267790.325,3319305,132836.803,134953.522,27.51738779244731,3128.0999999999985
2021-11-24,57574.24,57775.27,55900.0,57165.08,194683.757,2459067,96162.017,98521.74,29.913203842756758,2776.4628571428557
2021-11-25,57165.09,59449.62,57029.0,58988.21,191912.653,2413373,94976.186,96936.46699999999,36.11310880471904,2842.231428571428
2021-11-26,58988.36,59186.41,53500.0,53755.65,378650.919,4127437,179444.109,199206.81,29.683080886515555,3020.7607142857137
2021-11-27,53755.66,55300.0,53640.69,54738.77,155119.117,1975864,75350.439,79768.678,31.58669575321892,3021.9092857142855
2021-11-28,54738.77,57474.76,53245.0,57315.73,213600.615,2393952,105577.874,108022.741,35.12672987961761,3186.178571428571
2021-11-29,57315.72,58924.21,56715.0,57827.98,215111.466,2447845,107231.421,107880.04499999998,38.94048237750085,3126.588571428571
2021-11-30,57827.97,59224.99,55900.0,56975.0,337624.148,3850454,163076.665,174547.48299999998,43.37940288749153,2988.471428571428
2021-12-01,56978.06,59100.0,56500.0,57209.29,273959.104,3149322,134469.846,139489.258,43.315541529474174,2994.7449999999994
2021-12-02,57209.28,57428.49,55800.0,56513.57,249985.255,2673918,120880.601,129104.65400000001,49.023733426612296,2790.0999999999995
2021-12-03,56513.56,57670.0,50604.0,53612.0,374132.016,3755786,174865.975,199266.041,40.14802136465566,3099.8857142857137
2021-12-04,53611.86,53889.69,40888.89,49135.66,598774.989,5884109,283256.182,315518.807,29.21451659734001,3849.8114285714287
2021-12-05,49135.66,49699.49,47755.0,49376.6,286434.382,3163309,144632.547,141801.835,31.157589431938703,3879.1364285714285
2021-12-06,49373.83,50888.0,47000.0,50424.72,357711.029,3868686,181750.447,175960.582,37.45636573999542,3869.3821428571428
2021-12-07,50424.72,51929.0,50012.0,50577.2,224670.618,2571721,112692.075,111978.54299999999,34.1979375427119,3817.8821428571428
2021-12-08,50577.2,51210.6,48533.33,50455.61,238229.884,2569992,118448.493,119781.39099999999,34.64796209051323,3875.167857142857
2021-12-09,50459.61,50773.03,47312.89,47539.76,273086.086,3003376,135275.03,137811.056,25.052157855581015,3949.4192857142853
2021-12-10,47539.34,50188.42,46828.23,47136.35,302974.429,3440326,149973.846,153000.583,31.730407239719085,3783.260714285713
2021-12-11,47132.31,49499.05,46724.35,49381.15,210959.992,2548340,106748.623,104211.36899999999,36.17552496993907,3862.931428571428
2021-12-12,49379.51,50768.0,48616.16,50057.01,183434.285,2352164,93049.562,90384.723,29.232556276536087,3714.5085714285706
2021-12-13,50057.02,50180.0,45600.0,46679.93,348551.322,4064300,171595.893,176955.42899999997,22.59713495334306,3883.8507142857134
2021-12-14,46679.93,48657.92,46255.6,48324.04,266213.627,3361316,135879.102,130334.52499999997,29.531292589115353,3817.9457142857136
2021-12-15,48324.0,49479.75,46518.73,48870.48,345239.891,4121320,173212.468,172027.423,30.55705686030467,3843.732857142856
2021-12-16,48870.48,49439.79,47500.0,47624.5,215874.187,2699044,107345.166,108529.02100000001,29.792580623308396,3865.9685714285706
2021-12-17,47629.1,47988.27,45373.11,46125.33,326458.135,3900693,159111.359,167346.776,31.82156130218428,3548.0514285714276
2021-12-18,46125.33,47336.99,45438.43,46815.99,191006.415,2717062,95918.104,95088.311,43.09888620407948,2755.0342857142846
2021-12-19,46815.99,48461.17,46399.37,46668.63,241698.541,2869025,120156.154,121542.387,41.89856823258188,2763.41357142857
2021-12-20,46668.65,47533.42,45530.67,46898.14,273804.259,3385680,136115.389,137688.87000000002,38.906148745147625,2628.7528571428556
2021-12-21,46896.82,49298.78,46650.0,48875.15,260008.358,3368367,132298.47,127709.888,45.19705872227457,2681.0228571428556
2021-12-22,48875.88,49599.0,48420.02,48569.69,208463.689,2632960,103012.088,105451.60100000001,44.732861523680796,2574.0021428571417
2021-12-23,48569.69,51377.74,48020.0,50817.92,255885.48,2830824,128696.325,127189.15500000001,59.51013862424774,2566.687857142856
2021-12-24,50817.94,51805.0,50379.25,50808.55,220208.725,2359503,109811.663,110397.062,60.90253333523347,2428.5135714285707
2021-12-25,50809.37,51190.0,50105.0,50403.64,147662.438,1640853,72934.601,74727.837,53.40803871703169,2307.820714285713
2021-12-26,50403.64,51300.0,49350.0,50765.73,184800.616,1947977,89518.393,95282.22300000001,52.412683541925105,2293.4035714285706
2021-12-27,50765.73,52134.0,50450.0,50707.72,216225.263,2265011,106262.002,109963.26100000001,67.71499017883924,2086.5464285714274
2021-12-28,50707.72,50713.56,47290.0,47522.03,336083.34,3423898,160404.199,175679.14100000003,46.893815516631044,2159.492142857142
2021-12-29,47522.02,48125.97,46000.0,46436.54,274795.378,2740566,134721.808,140073.57000000004,40.951182769794485,2099.8457142857137
2021-12-30,46436.53,47911.68,45880.0,47095.02,229931.288,2203374,115635.442,114295.846,47.941599074442664,2106.409285714285
2021-12-31,47095.02,48575.0,45650.0,46210.56,287186.003,2742753,143410.36,143775.64300000004,50.34797043782297,2128.540714285714
2022-01-01,46210.57,47943.77,46210.55,47704.35,179433.584,1823098,89986.219,89447.365,53.403714675866254,2116.7307142857135
2022-01-02,47704.35,48000.0,46605.68,47280.0,184795.093,1845244,91981.313,92813.78,52.29375283731716,2069.053571428571
2022-01-03,47280.01,47575.22,45665.4,46445.81,244781.793,2367718,119053.258,125728.535,48.376596109687874,2062.415714285714
2022-01-04,46445.8,47524.36,45445.57,45833.42,292149.75,2763606,143286.209,148863.541,37.89786033320839,2021.7021428571425
2022-01-05,45833.41,47075.29,42270.0,43421.69,485477.569,4438181,232575.543,252902.026,32.45779033583722,2280.724285714285
2022-01-06,43421.7,43766.0,42385.83,43080.01,299509.851,2967072,148906.155,150603.69600000003,19.694782413213204,2139.469285714285
2022-01-07,43080.01,43135.0,40456.56,41553.86,473214.849,4387523,233270.71,239944.139,17.603359421874742,2228.9471428571424
2022-01-08,41553.87,42335.0,40500.0,41688.05,283737.224,2952768,143063.594,140673.62999999998,18.90108180513522,2282.5185714285712
2022-01-09,41688.05,42773.85,41170.0,41851.22,223134.952,2349047,112664.922,110470.02999999998,17.73324733219097,2257.793571428571
2022-01-10,41851.22,42219.84,39610.0,41801.55,453644.116,4253158,225243.622,228400.49399999998,17.74396016639828,2323.9249999999993
2022-01-11,41801.55,43118.0,41255.0,42700.68,323760.691,3210875,163255.397,160505.294,29.071948897765125,2212.456428571428
2022-01-12,42700.69,44300.0,42415.0,43880.72,281339.294,2653237,144555.452,136783.842,38.996264666222345,2195.244285714285
2022-01-13,43880.72,44396.68,42301.16,42534.32,289289.18,2842230,139605.73,149683.44999999998,31.46258862855592,2199.804285714285
2022-01-14,42538.72,43450.0,41666.0,43042.4,272517.077,2711286,136435.116,136081.96099999998,36.71626571493743,2118.304285714285
2022-01-15,43042.4,43800.0,42530.64,43070.51,184649.157,2162077,93161.362,91487.79500000001,27.848188403025844,2085.1714285714284
2022-01-16,43070.51,43464.71,42531.69,43060.66,177450.475,2004334,88227.295,89223.18000000001,28.997349867294275,2052.221428571428
2022-01-17,43060.66,43159.32,41523.68,42176.34,232748.345,2576335,113249.87,119498.475,28.85335282830654,2032.6371428571422
2022-01-18,42176.34,42680.0,41260.0,42337.58,267472.465,2605464,134653.499,132818.96600000001,31.875119248094137,1985.5807142857136
2022-01-19,42337.58,42545.0,41115.64,41657.89,333952.095,3093452,166540.108,167411.98699999996,38.85324556480766,1744.4428571428564
2022-01-20,41656.9,43495.0,40550.0,40661.69,399818.052,3649340,198970.276,200847.776,35.884588804422975,1856.216428571428
2022-01-21,40662.06,41095.76,35380.92,36425.98,790320.909,7112977,376964.65,413356.25899999996,27.261569023927393,2073.1021428571426
2022-01-22,36426.46,36817.74,33950.0,35043.73,676272.904,6139534,335231.726,341041.17799999996,23.473354061766926,2146.869285714285
2022-01-23,35043.73,36496.92,34588.8,36230.01,369372.903,3421563,191345.791,178027.112,29.25288828424364,2168.6028571428565
2022-01-24,36230.0,37528.0,32853.83,36648.31,823000.702,7379240,421032.595,401968.1070000001,31.48394607490873,2316.0549999999994
2022-01-25,36648.3,37561.03,35693.0,36934.26,409535.517,4251175,209227.784,200307.73299999998,28.32567307301983,2316.4142857142847
2022-01-26,36934.26,38886.58,36232.42,36787.43,554457.384,5467829,280710.342,273747.04199999996,21.093126615324067,2371.354285714285
2022-01-27,36787.42,37200.0,35471.53,37131.0,422006.922,4341962,214001.652,208005.27000000002,26.020159092805343,2345.1364285714285
2022-01-28,37131.0,38000.0,36149.02,37696.21,367509.143,3780617,186916.622,180592.52099999998,26.393406284800392,2349.9207142857144
2022-01-29,37696.22,38750.94,37252.0,38150.01,238657.764,2643842,121845.333,116812.431,29.060276444353676,2366.319285714286
2022-01-30,38150.0,38420.3,37334.83,37870.01,195029.125,2182990,98182.72,96846.405,28.40711020146682,2377.2085714285718
2022-01-31,37870.0,38741.73,36620.0,38439.04,318440.392,3180130,165301.213,153139.179,34.03417275714584,2411.9292857142864
2022-02-01,38439.04,39260.26,37969.0,38680.51,353354.121,3602863,180866.324,172487.797,34.483282403946276,2402.7335714285723
2022-02-02,38680.51,38834.18,36529.81,36892.03,337570.934,3238066,164072.198,173498.736,31.517759914620868,2465.2342857142867
2022-02-03,36892.05,37395.0,36204.3,37289.86,318656.228,3020061,162221.171,156435.057,36.28747648378856,2339.9271428571437
2022-02-04,37287.33,41741.76,37011.0,41550.0,520105.77,4876035,275803.541,244302.229,70.79698745204614,2269.635714285715
2022-02-05,41550.0,41922.0,40920.0,41374.69,242184.07,2728847,121299.575,120884.49500000001,78.48652832022461,2136.368571428572
2022-02-06,41374.68,42656.8,41100.0,42361.35,215323.95,2197115,113028.37,102295.58000000002,78.09298992538885,2111.274285714287
2022-02-07,42361.34,44541.16,41609.76,43829.99,418053.774,4078430,216232.398,201821.376,80.01641739642159,1986.790714285716
2022-02-08,43829.99,45600.0,42641.0,44021.57,468015.421,4649391,238431.389,229584.03199999998,79.85752261228203,2064.7171428571446
2022-02-09,44021.58,44826.0,43089.08,44358.08,300270.062,3214990,150266.938,150003.12399999998,81.39204510114668,1999.2000000000012
2022-02-10,44358.09,45847.5,43136.96,43471.29,563922.075,5369837,283192.141,280729.93399999995,75.15698590241598,2069.347857142858
2022-02-11,43471.3,43900.0,41914.23,42366.0,414646.193,4498402,205984.41,208661.78300000002,67.76729954579109,2078.975714285715
2022-02-12,42365.99,42980.0,41540.0,42199.87,256269.325,2871604,128560.041,127709.28400000001,65.7534779435905,2074.7657142857147
2022-02-13,42199.88,42755.97,41850.0,42041.13,192068.012,2148957,96534.906,95533.10599999999,66.37968678824433,2061.9442857142863
2022-02-14,42041.12,42888.0,41526.0,42525.14,303990.933,3037236,155102.932,148888.00100000002,66.15368315519646,2007.6778571428574
2022-02-15,42525.14,44777.0,42406.23,44529.6,276735.421,2782170,141960.771,134774.64999999997,70.29444359244636,2084.785714285714
2022-02-16,44529.7,44536.8,43277.8,43860.7,255790.287,2543753,123063.564,132726.723,76.21576722275765,2010.1164285714283
2022-02-17,43860.8,44150.0,40020.1,40491.7,433958.984,4093325,205849.905,228109.079,59.844448707920705,2220.059285714286
2022-02-18,40491.8,40944.1,39422.0,39966.8,377679.782,3531150,189988.366,187691.416,43.68080900971668,1990.8692857142855
2022-02-19,39966.8,40438.7,39610.3,40052.6,185624.675,1963483,94227.797,91396.87799999998,44.68502686652605,1978.4692857142852
2022-02-20,40052.6,40100.1,37905.0,38368.1,329740.444,2965260,162142.068,167598.37600000002,34.79948992215603,2024.062142857142
2022-02-21,38367.9,39510.0,36762.0,36986.4,646391.815,5359508,323510.035,322881.77999999997,23.7759525946272,2010.962142857142
2022-02-22,36986.4,38450.0,36310.1,38212.0,465313.497,4341079,239400.96,225912.53699999998,29.372838159594323,1952.4549999999992
2022-02-23,38212.1,39250.0,36963.2,37227.8,408056.255,3541556,203182.176,204874.079,25.7967742066881,1991.7321428571424
2022-02-24,37227.9,40376.1,34303.7,38315.1,919820.907,8122647,476179.434,443641.473,32.732729514625376,2231.8649999999993
2022-02-25,38316.2,39750.0,37999.2,39205.4,416316.366,4273206,214578.302,201738.06399999998,39.26101250786583,2215.0814285714287
2022-02-26,39205.4,40441.1,38561.7,39099.3,251892.201,2697306,126646.153,125246.048,39.4218283771769,2246.467142857143
2022-02-27,39099.3,39868.6,36934.6,37672.0,423197.247,4101060,208674.497,214522.74999999997,36.28136525398343,2391.3264285714286
2022-02-28,37672.1,44341.0,37414.4,43155.0,615391.161,5894312,325067.945,290323.21599999996,51.505181364484926,2788.797857142857
2022-03-01,43155.0,44935.0,42765.4,44394.1,448483.646,4610393,224953.573,223530.073,49.663900147338246,2774.4285714285716
2022-03-02,44393.6,45350.0,43321.0,43885.7,407603.721,4239890,201900.492,205703.22900000002,50.06250875122518,2829.4285714285716
2022-03-03,43885.8,44080.0,41831.0,42449.5,365565.832,3803308,178271.807,187294.025,55.41894555036427,2695.078571428571
2022-03-04,42449.6,42525.3,38521.0,39127.7,469138.374,4908804,224732.415,244405.959,47.98885975466532,2872.378571428572
2022-03-05,39127.7,39580.0,38547.6,39375.1,198747.893,2212218,99499.609,99248.28400000001,48.38866188775098,2886.9500000000007
2022-03-06,39375.0,39690.0,38056.0,38401.1,311705.26,3162831,155049.377,156655.883,50.081231169138064,2846.8714285714295
2022-03-07,38401.1,39550.0,37134.0,37963.8,490254.516,4747049,245476.829,244777.687,52.523234200743495,2823.1571428571438
2022-03-08,37963.7,39340.5,37853.0,38709.9,421462.367,4243987,211159.834,210302.53300000002,51.31799772348255,2776.5571428571434
2022-03-09,38709.9,42647.5,38638.7,41937.5,462059.811,4564168,239808.874,222250.93699999998,61.1435791386482,2899.5571428571434
2022-03-10,41939.5,42034.3,38512.0,39407.2,520645.186,5039014,253340.705,267304.481,52.41883684977563,2717.4071428571438
2022-03-11,39407.1,40242.0,38200.1,38713.0,467078.892,4566236,232506.827,234572.065,48.899851645307166,2738.2000000000007
2022-03-12,38713.1,39578.4,38630.0,38792.6,172494.825,1916408,84494.947,87999.87800000001,49.313940847250606,2671.7000000000007
2022-03-13,38792.7,39300.0,37500.0,37743.7,236623.694,2373595,113382.543,123241.15099999998,50.16314809842586,2590.7000000000007
2022-03-14,37743.0,39989.0,37522.1,39653.8,360058.358,3346589,186200.399,173857.959,40.48638660942341,2272.150000000001
2022-03-15,39651.6,39901.8,38073.8,39271.0,345019.243,3198153,173958.812,171060.431,35.39986434649781,2247.750000000001
2022-03-16,39270.9,41804.0,38700.0,41105.8,650589.661,6249052,330044.562,320545.099,42.63450461287367,2324.535714285715
2022-03-17,41105.9,41498.4,40442.8,40898.1,243988.794,2446187,119438.818,124549.976,45.603255755954336,2239.292857142858
2022-03-18,40898.0,42322.8,40084.2,41751.5,299134.443,2791205,152862.915,146271.52800000002,58.64559581394736,2113.1714285714297
2022-03-19,41751.6,42446.6,41500.0,42188.2,186459.954,1729803,92717.011,93742.943,59.1551404302405,2107.042857142858
2022-03-20,42188.2,42269.3,40900.0,41261.0,235774.129,2023810,115063.658,120710.47099999999,59.33588827880679,2088.1357142857155
2022-03-21,41261.0,41544.4,40430.0,40982.0,308396.46,2575120,153571.609,154824.85100000002,59.955536204348725,1995.164285714287
2022-03-22,40982.0,43517.7,40852.0,42349.8,374297.674,3429191,190906.344,183391.33,61.53319687454452,2079.32142857143
2022-03-23,42349.9,43051.0,41731.3,42867.9,282631.74,2643858,140287.08,142344.66,53.55913271005157,1887.2428571428577
2022-03-24,42867.8,44200.0,42525.0,43973.4,331440.057,3127793,169016.924,162423.13299999997,69.60449260677669,1755.2928571428577
2022-03-25,43973.2,45142.0,43575.1,44290.6,348620.122,3146493,179058.651,169561.47099999996,74.74797671446824,1721.364285714286
2022-03-26,44290.6,44785.0,44041.0,44489.2,140712.587,1476070,70101.602,70610.985,75.01185479197032,1706.764285714286
2022-03-27,44489.3,47047.0,44416.0,46820.8,269280.228,2526390,142291.838,126988.39000000001,85.81981768675267,1766.1214285714289
2022-03-28,46820.9,48200.0,46651.2,47121.9,317565.782,3149233,158315.138,159250.644,83.75717578990188,1700.5428571428577
2022-03-29,47121.8,48100.0,46911.0,47418.5,259040.835,2407067,128874.336,130166.499,87.117436425428,1654.9000000000003
2022-03-30,47418.5,47688.6,46535.0,47053.2,235009.892,2279014,114751.08,120258.81199999999,81.28300616465732,1515.5857142857146
2022-03-31,47053.1,47619.4,45185.0,45506.0,299837.61,2704524,144645.28,155192.33,71.24376458004852,1614.0714285714291
2022-04-01,45505.9,46700.0,44206.2,46266.2,360734.553,3077896,176970.211,183764.342,70.99450339933594,1632.3000000000004
2022-04-02,46266.2,47236.8,45600.0,45794.6,226413.357,2087086,110594.856,115818.50099999999,66.71641791044777,1681.6000000000006
2022-04-03,45792.3,47448.0,45501.0,46392.4,212589.013,2007773,105889.709,106699.304,74.5343099755202,1722.864285714286
2022-04-04,46392.3,46895.5,45094.0,46580.9,272796.541,2435925,134448.286,138348.25500000003,77.00321208438234,1771.9428571428575
2022-04-05,46580.9,47188.0,45300.0,45477.4,257524.639,2349083,124189.733,133334.90600000002,65.47887714297028,1716.3928571428576
2022-04-06,45477.5,45494.2,43100.0,43159.7,384359.375,3589835,185087.192,199272.183,51.22580319935473,1793.1428571428576
2022-04-07,43159.8,43888.0,42685.0,43417.1,229567.98,2352054,114175.005,115392.975,47.48378459061179,1759.428571428572
2022-04-08,43417.1,43968.1,42074.0,42229.2,310095.829,3039074,151870.348,158225.48100000003,41.35681341719077,1782.8000000000004
2022-04-09,42229.1,42796.7,42100.3,42727.7,119722.654,1398153,60625.388,59097.265999999996,42.795442089505855,1779.3999999999999
2022-04-10,42727.8,43399.4,41838.0,42140.4,181904.47,1922058,90479.719,91424.751,27.67112569891036,1703.0
2022-04-11,42140.3,42399.9,39136.7,39505.6,439530.02,4212901,210958.799,228571.22100000002,20.282028671093997,1825.457142857143
2022-04-12,39505.6,40700.0,39224.0,40060.7,349883.631,3292065,176382.292,173501.339,21.858362401321827,1845.957142857143
2022-04-13,40060.7,41580.0,39569.8,41129.8,324910.931,3176539,164889.315,160021.61599999998,28.501952586269496,1907.142857142857
2022-04-14,41129.8,41474.8,39522.0,39915.9,261966.391,2615945,126691.353,135275.038,29.208602054555072,1872.7428571428572
2022-04-15,39915.9,40888.0,39734.2,40529.5,194680.671,1968852,100228.258,94452.413,28.428106221844544,1777.0285714285715
2022-04-16,40529.6,40700.0,39944.9,40361.0,127705.057,1336108,62852.122,64852.935,29.091244920576315,1714.0499999999997
2022-04-17,40360.9,40574.1,39510.0,39649.1,170331.824,1664402,83177.705,87154.11899999999,24.27733317057914,1650.985714285714
2022-04-18,39649.1,41310.0,38465.7,40785.6,362435.319,3387459,183521.703,178913.616,29.384520159081376,1725.4714285714285
2022-04-19,40785.7,41788.0,40543.7,41472.9,214404.271,2272668,109958.378,104445.89300000001,35.32020968510578,1679.4928571428572
2022-04-20,41472.9,42166.8,40800.0,41327.7,257382.427,2731896,128505.899,128876.52799999999,42.011860120345354,1606.1071428571433
2022-04-21,41326.0,42966.0,39630.0,40449.8,393149.956,4300495,195482.007,197667.949,37.72574974146848,1758.4642857142862
2022-04-22,40449.7,40786.1,39133.0,39674.2,314935.753,3578572,153243.946,161691.80700000003,39.05800328902289,1741.2500000000005
2022-04-23,39674.3,40000.0,39259.0,39415.1,125046.817,1602703,60384.746,64662.070999999996,35.51653579111215,1744.4357142857152
2022-04-24,39413.8,39930.6,38884.1,39433.4,180371.762,1944480,89041.707,91330.055,37.544631354216534,1707.6571428571438
2022-04-25,39433.4,40650.0,38111.0,40411.0,448877.893,4399875,225551.744,223326.14899999998,54.915522932592076,1655.928571428572
2022-04-26,40411.0,40800.0,37671.8,38093.7,453132.198,4384061,219430.714,233701.48399999997,41.03611075666711,1773.9428571428575
2022-04-27,38093.7,39470.0,37844.5,39209.0,385645.365,3726498,194782.655,190862.71,41.283354510800514,1746.4642857142862
2022-04-28,39209.0,40376.6,38861.8,39732.5,413543.408,3928985,212487.794,201055.614,49.11208799721135,1715.1785714285713
2022-04-29,39732.5,39924.8,38160.0,38572.2,308116.375,3106694,149995.703,158120.672,41.00034025178632,1758.8214285714287
2022-04-30,38572.2,38782.6,37550.0,37614.5,181810.382,2037497,87311.284,94499.09800000001,38.22608993869766,1792.9285714285713
2022-05-01,37614.4,38680.6,37350.0,38440.5,236549.462,2621618,119490.583,117058.879,44.869073495448994,1811.9642857142858
2022-05-02,38440.2,39222.0,38032.2,38525.6,336845.365,3521802,171326.168,165519.197,39.46504819973524,1693.7857142857142
2022-05-03,38525.5,38674.7,37500.1,37712.9,248986.222,2698667,120399.802,128586.42000000001,32.67536584466808,1688.8071428571425
2022-05-04,37713.0,40071.7,37655.2,39684.0,424498.818,4133946,218910.753,205588.06500000003,43.51725497929404,1763.7857142857138
2022-05-05,39684.1,39845.0,35388.0,36534.7,547209.0,5070147,257378.598,289830.402,36.905056559345496,1843.8571428571424
2022-05-06,36533.7,36679.3,35200.0,35995.3,431979.24,3998315,212472.085,219507.155,37.49753614224448,1831.4428571428568
2022-05-07,35995.2,36138.0,34700.0,35466.7,200264.833,2212165,96358.495,103906.33800000002,36.823029995594766,1881.2285714285713
2022-05-08,35466.7,35504.0,33665.0,34032.0,426872.584,4516970,209322.877,217549.70699999997,33.53091117534423,1937.8357142857142
